rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err
3574,3867615,K02289.02,Kepler-379 b,CONFIRMED,Active,2017-05-10,CANDIDATE,0.9270,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,20.098367600,1.2380000e-04,-1.2380000e-04,207.5775700,4.800000e-03,-4.800000e-03,2455040.578,4.800000e-03,-4.800000e-03,0,,,,,,0.0200,0.4140,-0.0200,5.20700,0.14400,-0.14400,,,,1.5780e+02,8.800e+00,-8.800e+00,0.011476,5.490000e-04,-3.020000e-04,1.24221,0.09571,-0.41431,LS+MCMC,1.58,2.700e-01,-2.200e-01,0.1495,,,89.96,,,775.0,,,85.34,41.59,-27.65,29.820000,2.300000,-2.300000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2844,0.3661,q1_q17_dr25_koi,4.3078794,15.6874340,20.90,2,51,2,q1_q17_dr25_tce,11111011101110111000000000000000,0.49600,Mandel and Agol (2002 ApJ 580 171),,,003/003867/003867615/dv/kplr003867615-20160209194854_dvr.pdf,003/003867/003867615/dv/kplr003867615-002-20160209194854_dvs.pdf,6053.00,121.00,-133.00,4.279,0.120,-0.120,0.0600,0.1500,-0.1500,1.2600,0.2170,-0.1770,1.0980,0.1000,-0.0810,,,,q1_q17_dr25_stellar,295.701110,38.945831,13.358,13.743,13.310,13.193,13.158,12.341,12.092,12.005,0.008,19.713452000,0.000020000,38.94585000,0.00025000,1.90000,0.82000,0.06000,0.89000,-2.800000e-04,1.30000e-04,-1.000000e-05,1.40000e-04,0.5700,0.4800,-1.0800,0.3800,1.2200,0.3200,0.5800,0.4900,-1.0400,0.4200,1.1900,0.3900
3581,6226908,K04068.01,Kepler-1546 b,CONFIRMED,Active,2017-05-10,FALSE POSITIVE,0.4020,0,1,0,0,q1_q17_dr25_koi,DEPTH_ODDEVEN_DV,19.597317000,1.5280000e-04,-1.5280000e-04,135.2652600,8.080000e-03,-8.080000e-03,2454968.265,8.080000e-03,-8.080000e-03,0,,,,,,0.8700,0.0380,-0.5930,4.50800,0.14300,-0.14300,,,,1.0141e+03,4.920e+01,-4.920e+01,0.033991,4.306000e-03,-5.261000e-03,0.31615,1.85508,-0.20689,LS+MCMC,3.78,1.090e+00,-6.700e-01,0.1366,,,87.32,,,671.0,,,47.90,42.55,-19.54,18.580000,9.100000,-9.100000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2327,0.4526,q1_q17_dr25_koi,5.8555910,17.8749300,23.70,1,22,1,q1_q17_dr25_tce,10000001100110011000000000000000,0.68550,Mandel and Agol (2002 ApJ 580 171),,,006/006226/006226908/dv/kplr006226908-20160209194854_dvr.pdf,006/006226/006226908/dv/kplr006226908-001-20160209194854_dvs.pdf,5569.00,182.00,-182.00,4.368,0.158,-0.193,-0.0200,0.2500,-0.3000,1.0190,0.2940,-0.1810,0.8830,0.1200,-0.0740,,,,q1_q17_dr25_stellar,297.583920,41.541229,15.412,16.080,15.360,15.126,15.023,14.025,13.623,13.511,0.004,19.838921000,0.000015000,41.54088000,0.00016000,-0.30000,0.61000,-1.26000,0.57000,2.600000e-04,6.10000e-04,1.020000e-03,6.00000e-04,0.4400,0.2200,0.3100,0.2200,0.5400,0.2200,0.5500,0.2200,0.1600,0.2600,0.5700,0.2500
3585,9956082,K04139.01,Kepler-1557 b,CONFIRMED,Active,2017-05-10,CANDIDATE,0.9870,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,3.740317080,1.9250000e-05,-1.9250000e-05,134.7030500,3.910000e-03,-3.910000e-03,2454967.703,3.910000e-03,-3.910000e-03,0,,,,,,0.2770,0.1700,-0.2770,2.39400,0.10500,-0.10500,,,,1.6560e+02,1.220e+01,-1.220e+01,0.011906,5.110000e-04,-6.060000e-04,2.12805,0.45478,-0.77587,LS+MCMC,1.38,4.100e-01,-1.700e-01,0.0490,,,88.63,,,1287.0,,,646.81,558.10,-219.79,11.630000,2.500000,-2.500000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.3020,0.3190,q1_q17_dr25_koi,5.1062574,13.4222610,15.60,1,356,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.38130,Mandel and Agol (2002 ApJ 580 171),,,009/009956/009956082/dv/kplr009956082-20160209194854_dvr.pdf,009/009956/009956082/dv/kplr009956082-001-20160209194854_dvs.pdf,6260.00,168.00,-224.00,4.433,0.065,-0.195,-0.0800,0.2500,-0.3000,1.0630,0.3130,-0.1340,1.1180,0.1450,-0.1450,,,,q1_q17_dr25_stellar,293.881410,46.838879,15.331,15.750,15.275,15.151,15.077,14.194,13.911,13.800,0.550,19.592066000,0.000026000,46.83880000,0.00028000,-1.03000,0.97000,-0.30000,1.00000,1.300000e-04,1.50000e-04,2.000000e-05,1.50000e-04,-0.2200,0.4300,-0.0700,0.4000,0.2400,0.4000,-0.3500,0.4100,-0.2300,0.3800,0.4200,0.3700
3590,6755944,K04072.01,Kepler-1547 b,CONFIRMED,Active,2017-05-10,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,0.692978457,1.4890000e-06,-1.4890000e-06,131.8014200,1.700000e-03,-1.700000e-03,2454964.801,1.700000e-03,-1.700000e-03,0,,,,,,0.9380,0.0050,-0.6570,1.13660,0.05480,-0.05480,,,,6.1000e+01,3.500e+00,-3.500e+00,0.008898,2.790000e-04,-1.806000e-03,0.30427,4.19129,-0.05901,LS+MCMC,2.24,4.100e-01,-8.200e-01,0.0165,,,61.66,,,3186.0,,,24240.83,13955.90,-15541.42,1.977000,0.972000,-0.972000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2949,0.3354,q1_q17_dr25_koi,3.7678370,17.0731870,20.90,1,1491,1,q1_q17_dr25_tce,11110111011101110000000000000000,0.99610,Mandel and Agol (2002 ApJ 580 171),,,006/006755/006755944/dv/kplr006755944-20160209194854_dvr.pdf,006/006755/006755944/dv/kplr006755944-001-20160209194854_dvs.pdf,6105.00,181.00,-163.00,3.805,0.320,-0.100,-0.2600,0.3500,-0.2500,2.3040,0.4240,-0.8470,1.2350,0.2300,-0.2530,,,,q1_q17_dr25_stellar,283.764070,42.222172,13.447,13.845,13.396,13.277,13.233,12.332,12.063,11.996,,18.917601000,0.000018000,42.22201000,0.00020000,-0.16000,0.73000,-0.57000,0.70000,9.000000e-06,4.70000e-05,,,0.1300,0.4500,0.1800,0.2800,0.2200,0.4000,0.1600,0.4200,0.0500,0.2900,0.1700,0.4400
3597,9334893,K02298.02,Kepler-1178 b,CONFIRMED,Active,2017-05-10,CANDIDATE,0.9890,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,31.805512800,6.0150000e-04,-6.0150000e-04,150.6791000,1.490000e-02,-1.490000e-02,2454983.679,1.490000e-02,-1.490000e-02,0,,,,,,0.4760,0.4980,-0.2750,3.97900,0.31200,-0.31200,,,,1.4170e+02,1.410e+01,-1.410e+01,0.011023,3.150000e-04,-1.127000e-03,3.02114,1.93278,-0.87895,LS+MCMC,0.63,4.000e-02,-4.000e-02,0.1596,,,89.50,,,378.0,,,4.84,1.21,-1.06,54.500000,17.400000,-17.400000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2745,0.4228,q1_q17_dr25_koi,3.6420062,9.2274130,10.90,3,41,2,q1_q17_dr25_tce,11111111111111111000000000000000,0.27460,Mandel and Agol (2002 ApJ 580 171),,,009/009334/009334893/dv/kplr009334893-20160209194854_dvr.pdf,009/009334/009334893/dv/kplr009334893-002-20160209194854_dvs.pdf,4729.00,143.00,-143.00,4.726,0.045,-0.024,-1.4200,0.3000,-0.3000,0.5250,0.0280,-0.0320,0.5340,0.0360,-0.0200,,,,q1_q17_dr25_stellar,288.456050,45.802120,13.831,14.593,13.815,13.505,13.355,12.323,11.826,11.735,0.097,19.230378000,0.000025000,45.80195000,0.00029000,-0.99000,0.96000,-0.60000,1.00000,1.800000e-04,1.60000e-04,1.400000e-04,1.70000e-04,-0.3200,0.4100,-0.8900,0.5600,0.9500,0.5500,-0.1700,0.4100,-0.6300,0.5600,0.6500,0.5700
3599,10000941,K04146.01,Kepler-1558 b,CONFIRMED,Active,2017-05-10,CANDIDATE,0.9990,0,0,0,0,q1_q17_dr25_koi,CENT_KIC_POS,3.504723440,1.5510000e-05,-1.5510000e-05,133.7222500,3.460000e-03,-3.460000e-03,2454966.722,3.460000e-03,-3.460000e-03,0,,,,,,0.3090,0.1670,-0.3090,1.94640,0.09970,-0.09970,,,,9.0700e+01,5.600e+00,-5.600e+00,0.008606,3.380000e-04,-4.960000e-04,3.55885,0.82747,-1.33505,LS+MCMC,0.80,1.000e-01,-8.000e-02,0.0419,,,88.66,,,1019.0,,,254.49,105.36,-73.49,13.220000,3.100000,-3.100000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1496,0.5746,q1_q17_dr25_koi,4.7945860,13.5643800,18.40,2,384,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.68010,Mandel and Agol (2002 ApJ 580 171),,,010/010000/010000941/dv/kplr010000941-20160209194854_dvr.pdf,010/010000/010000941/dv/kplr010000941-001-20160209194854_dvs.pdf,5115.00,154.00,-139.00,4.477,0.095,-0.105,0.0800,0.2500,-0.2500,0.8540,0.1030,-0.0930,0.7980,0.0920,-0.0570,,,,q1_q17_dr25_stellar,286.819370,46.911690,13.632,14.343,13.565,13.327,13.215,12.204,11.738,11.657,0.465,19.121306000,0.000018000,46.91187000,0.00018000,0.55000,0.67000,0.65000,0.64000,-2.900000e-05,5.90000e-05,-3.200000e-05,5.60000e-05,-0.0700,0.2900,0.2400,0.3500,0.2500,0.3200,0.1100,0.2800,0.5300,0.3800,0.5400,0.3900
3600,9455677,K04076.01,Kepler-1548 b,CONFIRMED,Active,2017-05-10,CANDIDATE,0.9950,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,124.827797000,1.2630000e-03,-1.2630000e-03,208.7919100,6.030000e-03,-6.030000e-03,2455041.792,6.030000e-03,-6.030000e-03,0,,,,,,0.0960,0.3620,-0.0960,6.47900,0.21800,-0.21800,,,,6.4750e+02,4.310e+01,-4.310e+01,0.022786,1.069000e-03,-1.241000e-03,4.08760,0.43476,-1.53985,LS+MCMC,2.57,4.600e-01,-3.800e-01,0.4679,,,89.96,,,350.0,,,3.56,1.71,-1.12,149.900000,15.900000,-15.900000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1860,0.5256,q1_q17_dr25_koi,6.6043600,15.8146480,17.10,1,11,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.85480,Mandel and Agol (2002 ApJ 580 171),,,009/009455/009455677/dv/kplr009455677-20160209194854_dvr.pdf,009/009455/009455677/dv/kplr009455677-001-20160209194854_dvs.pdf,5349.00,80.00,-80.00,4.353,0.140,-0.140,0.1800,0.1500,-0.1000,1.0320,0.1860,-0.1520,0.8750,0.0610,-0.0350,,,,q1_q17_dr25_stellar,287.471220,46.080662,15.259,15.746,15.210,15.051,14.983,14.057,13.735,13.700,0.848,19.164738000,0.000025000,46.08061000,0.00025000,-0.42000,0.93000,-0.17000,0.89000,2.500000e-04,6.30000e-04,-6.000000e-05,6.10000e-04,0.3000,0.3100,-0.3800,0.3000,0.4800,0.3100,0.2300,0.3500,-0.5900,0.2800,0.6300,0.2900
3614,3937814,K04084.01,Kepler-1549 b,CONFIRMED,Active,2017-05-10,CANDIDATE,0.8200,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,214.881456000,3.9170000e-03,-3.9170000e-03,213.4044000,1.320000e-02,-1.320000e-02,2455046.404,1.320000e-02,-1.320000e-02,0,,,,,,0.0230,0.4380,-0.0230,9.58100,0.40400,-0.40400,,,,7.5920e+02,4.870e+01,-4.870e+01,0.024625,1.570000e-03,-6.830000e-04,2.21504,0.26447,-0.88585,LS+MCMC,2.68,2.900e-01,-3.700e-01,0.6687,,,89.99,,,286.0,,,1.59,0.49,-0.47,175.500000,21.000000,-21.000000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1860,0.5256,q1_q17_dr25_koi,8.2061690,15.3383020,16.10,3,7,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.80330,Mandel and Agol (2002 ApJ 580 171),,,003/003937/003937814/dv/kplr003937814-20160209194854_dvr.pdf,003/003937/003937814/dv/kplr003937814-001-20160209194854_dvs.pdf,5323.00,79.00,-79.00,4.378,0.126,-0.084,0.1600,0.1500,-0.1500,0.9950,0.1110,-0.1350,0.8620,0.0640,-0.0320,,,,q1_q17_dr25_stellar,286.052430,39.096050,15.188,15.855,15.093,14.901,14.766,13.791,13.372,13.271,0.295,19.070160000,0.000016000,39.09618000,0.00020000,-0.06000,0.65000,0.46000,0.72000,-8.000000e-05,5.70000e-04,-5.300000e-04,6.30000e-04,-0.1000,0.2700,-0.0800,0.5100,0.1200,0.3900,-0.1300,0.2400,-0.0900,0.4100,0.1600,0.4000
3625,4770617,K02243.02,Kepler-1154 c,CONFIRMED,Active,2017-05-10,CANDIDATE,0.9920,0,0,0,0,q1_q17_dr25_koi,CENT_KIC_POS,8.458051190,4.5220000e-05,-4.5220000e-05,137.0612300,4.400000e-03,-4.400000e-03,2454970.061,4.400000e-03,-4.400000e-03,0,,,,,,0.6970,0.0180,-0.5220,2.99800,0.12600,-0.12600,,,,2.5870e+02,1.550e+01,-1.550e+01,0.015703,4.110000e-03,-1.044000e-03,1.07235,1.62359,-0.97691,LS+MCMC,2.52,5.200e-01,-4.200e-01,0.0875,,,87.50,,,1117.0,,,367.05,191.58,-126.79,15.950000,6.000000,-6.000000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.3061,0.3279,q1_q17_dr25_koi,4.2561727,16.0420820,18.30,3,140,2,q1_q17_dr25_tce,11111111111111111000000000000000,0.71330,Mandel and Agol (2002 ApJ 580 171),,,004/004770/004770617/dv/kplr004770617-20160209194854_dvr.pdf,004/004770/004770617/dv/kplr004770617-002-20160209194854_dvs.pdf,6172.00,74.00,-86.00,4.198,0.130,-0.130,0.1600,0.1500,-0.1500,1.4710,0.3010,-0.2470,1.2500,0.0950,-0.1160,,,,q1_q17_dr25_stellar,297.477110,39.877239,14.806,15.245,14.760,14.618,14.575,13.706,13.417,13.348,0.000,19.831814000,0.000011000,39.87722000,0.00017000,0.27000,0.45000,-0.07000,0.63000,1.600000e-04,1.20000e-04,4.700000e-04,1.60000e-04,-0.2700,0.2300,-1.4000,0.5500,1.4300,0.5400,0.2900,0.2300,-0.7900,0.5500,0.8400,0.5200
3632,11709124,K00435.05,Kepler-154 c,CONFIRMED,Active,2017-05-10,CANDIDATE,0.9150,0,0,0,0,q1_q17_dr25_koi,CENT_KIC_POS,62.302687700,2.6330000e-04,-2.6330000e-04,179.0994800,3.180000e-03,-3.180000e-03,2455012.099,3.180000e-03,-3.180000e-03,0,,,,,,0.7120,0.1700,-0.4750,7.50900,0.11800,-0.11800,,,,8.5930e+02,1.940e+01,-1.940e+01,0.028719,2.725000e-03,-2.048000e-03,0.50914,0.77309,-0.02053,LS+MCMC,3.05,4.000e-01,-3.000e-01,0.2965,,,89.13,,,454.0,,,10.05,3.92,-2.44,47.100000,17.900000,-17.900000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2676,0.3928,q1_q17_dr25_koi,9.2804130,33.3193630,45.00,6,21,2,q1_q17_dr25_tce,11111111111111111000000000000000,0.34250,Mandel and Agol (2002 ApJ 580 171),,,011/011709/011709124/dv/kplr011709124-20160209194854_dvr.pdf,011/011709/011709124/dv/kplr011709124-002-20160209194854_dvs.pdf,5688.00,113.00,-101.00,4.415,0.100,-0.100,-0.1200,0.1500,-0.1500,0.9710,0.1300,-0.0950,0.8950,0.0710,-0.0520,,,,q1_q17_dr25_stellar,289.780520,49.896530,14.534,14.981,14.489,14.342,14.282,13.389,13.089,12.986,0.506,19.318714800,0.000008800,49.89661300,0.00008500,0.47000,0.31000,0.30000,0.31000,4.000000e-05,2.60000e-04,1.500000e-04,2.70000e-04,-0.6700,0.1800,-0.0400,0.1600,0.6700,0.1800,-0.2300,0.1600,0.6800,0.1400,0.7100,0.1600
3633,9022166,K02175.02,Kepler-368 c,CONFIRMED,Active,2017-05-10,FALSE POSITIVE,0.0010,0,1,0,0,q1_q17_dr25_koi,DEPTH_ODDEVEN_ALT,72.382698300,6.9530000e-04,-6.9530000e-04,179.4981300,7.870000e-03,-7.870000e-03,2455012.498,7.870000e-03,-7.870000e-03,0,,,,,,0.7910,0.1260,-0.5470,8.27900,0.16400,-0.16400,,,,3.6640e+02,1.310e+01,-1.310e+01,0.019396,2.706000e-03,-2.065000e-03,0.28658,0.76814,-0.20350,LS+MCMC,4.21,7.200e-01,-1.080e+00,0.3550,,,88.95,,,575.0,,,25.83,12.51,-12.55,43.000000,19.200000,-19.200000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2329,0.4554,q1_q17_dr25_koi,7.6299343,19.3368720,29.50,2,9,2,q1_q17_dr25_tce,10101010101010101000000000000000,0.50360,Mandel and Agol (2002 ApJ 580 171),,,009/009022/009022166/dv/kplr009022166-20160209194854_dvr.pdf,009/009022/009022166/dv/kplr009022166-002-20160209194854_dvs.pdf,5508.00,110.00,0.00,3.897,0.195,-0.090,0.1000,0.1500,-0.1500,1.9880,0.3400,-0.5100,1.1360,0.1270,-0.1750,,,,q1_q17_dr25_stellar,291.880040,45.387932,12.848,13.366,12.794,12.626,12.539,11.600,11.229,11.175,0.970,19.458664000,0.000012000,45.38789000,0.00011000,-0.23000,0.44000,-0.15000,0.40000,3.000000e-05,1.60000e-04,0.000000e+00,1.40000e-04,-0.5200,0.3000,0.0700,0.2400,0.5200,0.3000,-0.6500,0.2800,-0.0800,0.2500,0.6600,0.2800
3640,3103227,K04091.01,Kepler-1550 b,CONFIRMED,Active,2017-05-10,CANDIDATE,0.9580,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,225.585245000,3.5800000e-03,-3.5800000e-03,272.7956600,9.140000e-03,-9.140000e-03,2455105.796,9.140000e-03,-9.140000e-03,0,,,,,,0.0660,0.3810,-0.0660,11.16600,0.38200,-0.38200,,,,7.5490e+02,4.650e+01,-4.650e+01,0.024932,1.284000e-03,-7.190000e-04,1.46229,0.08216,-0.55049,LS+MCMC,3.71,6.400e-01,-5.800e-01,0.7681,,,89.98,,,348.0,,,3.48,1.57,-1.12,157.860000,8.900000,-8.900000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2845,0.3747,q1_q17_dr25_koi,9.8519510,16.4160480,18.60,1,5,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.97800,Mandel and Agol (2002 ApJ 580 171),,,003/003103/003103227/dv/kplr003103227-20160209194854_dvr.pdf,003/003103/003103227/dv/kplr003103227-001-20160209194854_dvs.pdf,5929.00,77.00,-77.00,4.243,0.138,-0.112,0.3000,0.1000,-0.1500,1.3630,0.2360,-0.2120,1.1850,0.0740,-0.0810,,,,q1_q17_dr25_stellar,287.764560,38.294701,14.900,15.335,14.867,14.713,14.666,13.812,13.490,13.427,0.159,19.184318000,0.000018000,38.29489000,0.00023000,0.60000,0.78000,0.69000,0.82000,-2.000000e-04,5.90000e-04,-6.600000e-04,6.20000e-04,-0.5400,0.2600,-0.6000,0.4700,0.8100,0.3900,-0.3100,0.2500,-0.6700,0.4600,0.7300,0.4300
3641,4850961,K04092.01,Kepler-1551 b,CONFIRMED,Active,2017-05-10,CANDIDATE,0.9660,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,24.497268300,2.0280000e-04,-2.0280000e-04,133.9217700,6.050000e-03,-6.050000e-03,2454966.922,6.050000e-03,-6.050000e-03,0,,,,,,0.8170,0.0210,-0.5680,5.43000,0.20200,-0.20200,,,,4.4910e+02,2.620e+01,-2.620e+01,0.021608,3.124000e-03,-2.247000e-03,0.29952,1.16474,-0.24144,LS+MCMC,2.74,7.400e-01,-3.700e-01,0.1772,,,87.79,,,722.0,,,64.25,49.59,-23.07,21.200000,10.300000,-10.300000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.3138,0.2998,q1_q17_dr25_koi,4.4605250,15.6125470,19.50,1,43,1,q1_q17_dr25_tce,11111011101110111000000000000000,0.95240,Mandel and Agol (2002 ApJ 580 171),,,004/004850/004850961/dv/kplr004850961-20160209194854_dvr.pdf,004/004850/004850961/dv/kplr004850961-001-20160209194854_dvs.pdf,6392.00,156.00,-245.00,4.399,0.060,-0.180,0.0700,0.2000,-0.3500,1.1620,0.3120,-0.1560,1.2320,0.1330,-0.1990,,,,q1_q17_dr25_stellar,295.785520,39.907921,15.152,15.538,15.083,14.987,14.928,14.100,13.783,13.770,0.000,19.719036000,0.000019000,39.90754000,0.00022000,0.09000,0.80000,-1.38000,0.80000,-3.000000e-04,3.60000e-04,7.600000e-04,3.60000e-04,0.0500,0.3600,-0.9300,0.3600,0.9300,0.3600,-0.1800,0.6900,-0.7000,0.3500,0.7200,0.4200
3652,10714072,K04024.01,Kepler-1541 b,CONFIRMED,Active,2017-05-10,CANDIDATE,0.9880,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,8.406930680,9.7050000e-05,-9.7050000e-05,133.4273900,9.410000e-03,-9.410000e-03,2454966.427,9.410000e-03,-9.410000e-03,0,,,,,,0.0150,0.4490,-0.0150,1.86600,0.28600,-0.28600,,,,1.6710e+02,3.150e+01,-3.150e+01,0.011643,1.334000e-03,-1.165000e-03,11.30804,6.84190,-9.56404,LS+MCMC,1.95,7.300e-01,-8.900e-01,0.0781,,,89.97,,,1048.0,,,285.67,319.71,-209.96,34.800000,10.500000,-10.500000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2074,0.4926,q1_q17_dr25_koi,4.0323477,14.9756760,6.80,1,162,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.10800,Mandel and Agol (2002 ApJ 580 171),,,010/010714/010714072/dv/kplr010714072-20160209194854_dvr.pdf,010/010714/010714072/dv/kplr010714072-001-20160209194854_dvs.pdf,5365.00,159.00,-143.00,4.020,0.511,-0.219,-0.0600,0.3000,-0.2500,1.5330,0.5720,-0.7000,0.8990,0.0770,-0.1050,,,,q1_q17_dr25_stellar,283.787020,48.029560,13.801,14.425,13.742,13.533,13.427,12.451,12.029,11.927,0.822,18.919140000,0.000018000,48.02956000,0.00016000,0.20000,0.64000,-0.01000,0.59000,-3.000000e-05,1.20000e-04,3.000000e-05,1.10000e-04,0.1600,0.2600,0.3900,0.3200,0.4200,0.2900,0.3000,0.2800,0.6600,0.3300,0.7300,0.2900
3661,6607644,K04159.01,Kepler-1559 b,CONFIRMED,Active,2017-05-10,CANDIDATE,0.9870,0,0,0,0,q1_q17_dr25_koi,CENT_KIC_POS,0.971915957,3.2730000e-06,-3.2730000e-06,132.1650400,2.660000e-03,-2.660000e-03,2454965.165,2.660000e-03,-2.660000e-03,0,,,,,,0.5920,0.3720,-0.3710,1.60230,0.08730,-0.08730,,,,7.3700e+01,5.300e+00,-5.300e+00,0.008139,9.100000e-05,-7.120000e-04,1.14789,1.07196,-1.06703,LS+MCMC,0.79,5.000e-02,-7.000e-02,0.0180,,,81.16,,,1609.0,,,1591.27,304.24,-332.69,3.860000,1.800000,-1.800000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1914,0.5167,q1_q17_dr25_koi,4.2696257,14.9527250,16.70,1,1376,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.99760,Mandel and Agol (2002 ApJ 580 171),,,006/006607/006607644/dv/kplr006607644-20160209194854_dvr.pdf,006/006607/006607644/dv/kplr006607644-001-20160209194854_dvs.pdf,5196.00,83.00,-72.00,4.458,0.091,-0.039,0.1200,0.1500,-0.1500,0.8890,0.0510,-0.0760,0.8280,0.0580,-0.0320,,,,q1_q17_dr25_stellar,292.286590,42.072460,14.500,15.116,14.421,14.236,14.153,13.155,12.731,12.634,0.350,19.485782000,0.000020000,42.07270000,0.00020000,0.40000,0.79000,0.86000,0.72000,-3.100000e-05,5.80000e-05,-3.500000e-05,5.30000e-05,0.0000,0.1400,0.5300,0.2500,0.5300,0.2500,0.0400,0.1500,0.9300,0.2700,0.9300,0.2700
